,Registration_Number,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,English,Logical,Quant,Domain,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,CTC,Joining_date,Leaving_date,Role,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Deg,Branch,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GradYear
980,201201981,0.5591,-0.1206,0.6248,0.9066,-0.6692,535,590,605,0.33878634700000004,365,292,-1,-1,-1,-1,-1,300000,01-11-2014 00:00,present,software engineer,-1,m,28-07-1991 00:00,84.5,state board,2009,74.0,state board,6674,2.0,B.Tech/B.E.,electronics and communication engineering,79.8,6674,1,West Bengal,2013.0
981,201201982,1.1336,0.2124,1.0859,-0.7415,-0.0943,525,520,450,0.20739217,455,260,-1,-1,-1,-1,-1,175000,01-05-2014 00:00,01-01-2015 00:00,data analyst,Hyderabad,f,09-07-1992 00:00,91.3,state board,2009,90.7,state board,8193,2.0,B.Tech/B.E.,electronics and communication engineering,71.65,8193,1,Telangana,2013.0
982,201201983,-0.8772,0.0459,0.4711,1.4136,0.6721,605,595,720,0.9421165509999999,575,-1,-1,-1,-1,-1,-1,350000,01-09-2013 00:00,01-04-2015 00:00,etl developer,Hyderabad,m,23-05-1992 00:00,82.33,state board,2009,84.0,state board,9082,2.0,B.Tech/B.E.,computer science & engineering,68.6,9082,0,Andhra Pradesh,2013.0
983,201201984,-0.4463,0.2124,0.01,-0.6147,1.0554,500,460,545,0.943272158,-1,452,-1,-1,-1,420,-1,200000,01-08-2013 00:00,01-10-2014 00:00,sales and service engineer,-1,m,12-05-1991 00:00,71.0,state board,2007,69.0,state board,10293,2.0,B.Tech/B.E.,electronics and communication engineering,64.28,10293,0,Uttar Pradesh,2012.0
984,201201985,0.6646,0.8128,-0.344,-0.2902,0.1864,475,485,525,0.600057182,435,-1,-1,-1,-1,-1,-1,275000,01-03-2012 00:00,01-05-2014 00:00,project engineer,-1,f,13-07-1988 00:00,78.0,0,2006,53.0,0,6380,2.0,B.Tech/B.E.,computer engineering,65.0,6380,0,Orissa,2011.0
985,201201986,0.6646,0.9688,1.4267,0.8457,1.3976,485,315,405,0.48834797700000004,405,-1,-1,-1,-1,-1,-1,395000,01-12-2011 00:00,present,programmer analyst,Hyderabad,f,07-08-1990 00:00,83.3,ssc,2007,80.1,intermediate board examination,8123,2.0,B.Tech/B.E.,computer engineering,63.5,8123,1,Telangana,2011.0
986,201201987,-0.8772,0.7119,0.4711,-0.1076,0.6721,720,450,590,0.864685413,525,-1,-1,-1,-1,-1,-1,520000,01-10-2013 00:00,present,technical support specialist,Hyderabad,m,29-01-1992 00:00,78.25,state board,2009,74.6,state board,5827,2.0,B.Tech/B.E.,information technology,78.6,5827,1,West Bengal,2013.0
987,201201988,-0.5719,-0.5913,0.8171,0.2973,-0.1295,445,465,475,0.563267824,425,-1,-1,-1,-1,-1,-1,80000,01-10-2012 00:00,01-03-2013 00:00,software developer,Indore,m,26-08-1989 00:00,81.0,cbse,2006,61.0,cbse,5071,2.0,B.Tech/B.E.,information technology,67.5,5071,0,Madhya Pradesh,2011.0
988,201201989,0.5591,-0.4536,1.0859,-2.0092,-0.6692,510,400,324,-1.0,-1,-1,-1,-1,-1,-1,-1,215000,01-10-2013 00:00,01-01-2015 00:00,project manager,Gurgaon,m,18-07-1989 00:00,74.0,cbse,2006,64.0,state board,2355,2.0,B.Tech/B.E.,information technology,76.0,2355,0,Uttar Pradesh,2011.0
989,201201990,0.2718,1.0449,0.1637,-0.6147,0.6721,580,620,620,0.968237496,605,-1,-1,-1,-1,-1,-1,275000,01-07-2013 00:00,01-06-2014 00:00,training specialist,-1,f,31-03-1991 00:00,95.52,karnataka secondary education examination board,2009,94.33,"department of pre-university education, bangalore",2187,2.0,B.Tech/B.E.,information technology,83.63,2187,1,Karnataka,2013.0
990,201201991,-0.3027,-0.4536,-0.6048,-0.8682,0.0973,625,450,655,-1.0,-1,-1,-1,-1,-1,-1,-1,700000,01-07-2014 00:00,present,product manager,Jaipur,m,03-01-1992 00:00,87.4,cbse,2009,74.0,state board,2418,1.0,M.Tech./M.E.,polymer technology,72.79,2418,0,Uttarakhand,2014.0
991,201201992,-0.0154,-0.6201,-0.6048,-0.6147,-0.6692,735,505,450,0.279258512,515,-1,-1,-1,-1,292,-1,240000,01-02-2014 00:00,present,software engineer,-1,f,14-12-1991 00:00,86.6,cbse,2009,78.8,cbse,8284,2.0,B.Tech/B.E.,electronics & telecommunications,72.8,8284,0,Karnataka,2013.0
992,201201993,0.8192,1.4368,0.5269,-1.1128,0.0679,415,365,465,0.884122512,535,-1,-1,-1,-1,-1,-1,300000,01-07-2013 00:00,present,system engineer,Greater Noida,m,09-08-1992 00:00,63.0,up board,2008,61.0,up board,1662,2.0,B.Tech/B.E.,computer engineering,70.64,1662,0,Uttar Pradesh,2012.0
993,201201994,-0.7335,0.8784,0.3174,-1.6289,-0.2859,615,580,405,0.842248322,515,-1,469,-1,-1,-1,-1,340000,01-05-2014 00:00,present,software developer,Pune,m,08-05-1989 00:00,70.0,state board,2007,56.0,state board,4077,2.0,B.Tech/B.E.,computer science & engineering,54.0,4077,1,Maharashtra,2013.0
994,201201995,-0.1082,1.0858,-0.3803,-0.2902,0.5024,545,595,435,0.538386893,-1,333,-1,-1,-1,393,-1,520000,01-05-2013 00:00,01-09-2014 00:00,technical support engineer,Pune,f,21-01-1991 00:00,87.86,maharashtra board,2008,74.67,stmiras college for girls,6779,2.0,B.Tech/B.E.,electronics & telecommunications,62.33,6779,1,Maharashtra,2012.0
995,201201996,-0.3027,0.8784,-0.2974,0.3995,0.2889,640,460,455,0.30451091399999997,445,-1,-1,340,-1,-1,-1,300000,01-10-2013 00:00,present,operations manager,Bangalore,m,31-10-1991 00:00,84.8,cbse,2009,75.0,cbse,6359,2.0,B.Tech/B.E.,mechanical engineering,61.8,6359,1,Karnataka,2013.0
996,201201997,-0.1082,-0.9033,-1.3599,0.7673,-0.4455,495,475,445,0.538386893,-1,333,-1,-1,-1,286,-1,325000,01-07-2011 00:00,present,system administrator,Bangalore,f,22-06-1986 00:00,68.0,icse,2006,62.0,mbose,4413,2.0,B.Tech/B.E.,electronics and communication engineering,58.43,4413,1,Karnataka,2011.0
997,201201998,0.8463,0.0459,0.7785,-1.8824,0.4805,590,610,635,0.840840969,-1,-1,-1,473,-1,-1,-1,475000,01-02-2014 00:00,present,assistant manager,Bellary,m,28-06-1991 00:00,89.4,cbse,2009,75.6,state board,2110,2.0,B.Tech/B.E.,mechanical engineering,82.53,2110,1,Karnataka,2013.0
998,201201999,-0.2628,0.0328,-0.1988,-0.9953,0.3444,555,515,635,-1.0,125,333,-1,-1,-1,-1,-1,570000,01-09-2010 00:00,present,assistant manager,-1,m,09-02-1986 00:00,60.0,up board,2005,71.0,up board,2145,1.0,B.Tech/B.E.,mechanical engineering,73.4,2145,0,Punjab,2010.0
999,201202000,-0.2628,0.0328,-1.4688,1.9424,-1.3934,580,535,455,0.884122512,535,-1,-1,-1,-1,-1,-1,445000,01-02-2013 00:00,present,software engineer,Bangalore,m,18-09-1990 00:00,63.0,cbse,2008,62.0,cbse,7458,2.0,B.Tech/B.E.,information technology,79.0,7458,1,Rajasthan,2012.0
1000,201202001,-0.7264,0.9688,-1.0697,0.5323,-0.1295,525,585,535,0.824666401,-1,400,-1,-1,-1,-1,-1,205000,01-05-2014 00:00,present,oracle dba,Chennai,f,10-06-1988 00:00,94.7,cbse,2006,94.7,state board,2411,2.0,B.Tech/B.E.,electronics and communication engineering,67.0,2411,1,Tamil Nadu,2010.0
1001,201202002,1.5644,1.5444,1.547,-2.5163,0.6721,630,625,560,0.8498027140000001,-1,-1,-1,-1,-1,-1,-1,340000,01-06-2014 00:00,present,application developer,Noida,m,04-11-1992 00:00,90.4,state board,2010,78.2,state board,5827,2.0,B.Tech/B.E.,electronics and instrumentation engineering,87.8,5827,1,West Bengal,2013.0
1002,201202003,1.5644,1.2114,1.547,-0.995,0.4805,605,585,590,0.704090412,465,-1,-1,-1,-1,-1,-1,240000,01-03-2013 00:00,01-01-2014 00:00,software engineer,Gurgaon,f,22-08-1990 00:00,83.0,cbse,2009,74.0,cbse,2096,2.0,B.Tech/B.E.,computer engineering,67.0,2096,0,Punjab,2013.0
1003,201202004,0.1282,1.3779,1.3933,-2.136,1.0554,545,580,795,0.9421165509999999,575,-1,-1,-1,-1,-1,-1,300000,01-09-2013 00:00,present,software engineer,Hyderabad,m,21-03-1991 00:00,89.5,state board,2009,92.2,bie,7913,2.0,B.Tech/B.E.,computer science & engineering,75.12,7913,1,Telangana,2013.0
1004,201202005,0.9737,0.3448,0.672,-0.5253,0.3444,505,555,555,0.864685413,525,-1,-1,-1,-1,-1,-1,510000,01-01-2012 00:00,01-04-2015 00:00,systems engineer,Bangalore,f,28-05-1989 00:00,97.12,karnataka secondary education examination board,2007,90.33,department of pre-university education(government of karnataka),3937,2.0,B.Tech/B.E.,computer engineering,82.84,3937,1,Karnataka,2011.0
1005,201202006,-2.0262,0.3789,-1.2196,0.3995,0.6721,485,610,575,0.493596387,495,324,-1,-1,-1,-1,-1,180000,01-11-2014 00:00,01-06-2014 00:00,staffing recruiter,Noida,m,20-08-1992 00:00,79.0,icse,2010,78.0,icse,2096,2.0,B.Tech/B.E.,electronics and communication engineering,73.0,2096,0,Punjab,2014.0
1006,201202007,-2.1698,-0.1206,0.3174,-0.8682,-0.2859,440,340,340,0.356536488,415,-1,346,-1,-1,-1,-1,145000,01-09-2014 00:00,present,technical recruiter,NOIDA,m,01-07-1991 00:00,68.2,cbse,2010,60.0,cbse,10839,2.0,B.Tech/B.E.,information technology,72.23,10839,0,Uttarakhand,2014.0
1007,201202008,-1.0355,-0.7863,-1.1422,-0.52527,-0.9194,485,525,515,0.843123727,515,-1,-1,-1,-1,-1,-1,410000,01-07-2012 00:00,01-04-2015 00:00,java software engineer,-1,m,04-09-1990 00:00,71.2,cbse,2008,60.8,cbse,3790,2.0,B.Tech/B.E.,computer engineering,72.2,3790,0,Madhya Pradesh,2012.0
1008,201202009,-0.0154,0.3789,1.2396,0.5262,0.6721,640,565,465,0.622642916,525,-1,407,-1,-1,-1,-1,315000,01-03-2015 00:00,present,software engineer,Pune,m,28-04-1991 00:00,75.0,cbse,2009,70.0,cbse,6065,2.0,B.Tech/B.E.,computer science & engineering,65.0,6065,1,Rajasthan,2014.0
1009,201202010,0.2009,0.3448,0.2366,-1.3478,-0.2875,635,605,535,0.960903087,595,-1,-1,-1,-1,-1,-1,450000,01-06-2011 00:00,01-07-2014 00:00,software engineer,Bangalore,m,23-05-1989 00:00,93.94,education board of kerala,2007,81.4,cbse,2761,2.0,B.Tech/B.E.,computer engineering,72.44,2761,0,Kerala,2011.0
1010,201202011,0.4155,-0.4536,-1.8344,-0.8682,-0.0943,395,540,535,0.9922591890000001,665,-1,-1,-1,-1,-1,-1,145000,01-11-2009 00:00,01-07-2011 00:00,assistant programmer,-1,m,09-09-1990 00:00,59.57,state board,2007,55.0,state board,2096,2.0,M.Tech./M.E.,computer science & engineering,88.0,2096,0,Punjab,2015.0
1011,201202012,0.2718,1.2114,0.4711,0.1459,1.0554,535,485,595,0.493596387,585,324,-1,-1,-1,-1,-1,335000,01-03-2014 00:00,01-04-2015 00:00,programmer analyst,Chennai,f,15-09-1992 00:00,86.3,state board,2009,71.8,state board,5855,2.0,B.Tech/B.E.,instrumentation and control engineering,86.3,5855,0,Orissa,2013.0
1012,201202013,0.51,-0.4353,-0.344,0.2973,-0.1295,475,385,545,0.37605958700000003,425,300,-1,-1,-1,393,-1,225000,01-04-2012 00:00,01-01-2013 00:00,quality associate,Bangalore,m,09-10-1988 00:00,71.0,icse,2007,62.0,cbse,4861,2.0,B.Tech/B.E.,electronics and communication engineering,70.0,4861,0,Orissa,2011.0
1013,201202014,-1.8083,0.0328,-1.0697,-0.0552,-0.7615,445,475,595,0.793580615,495,-1,-1,-1,-1,-1,-1,200000,01-03-2013 00:00,01-03-2014 00:00,it analyst,Gurgaon,f,29-10-1989 00:00,84.14,cbse,2007,73.61,cbse,1550,1.0,B.Tech/B.E.,computer engineering,76.09,1550,1,Delhi,2012.0
1014,201202015,-0.4463,1.3779,0.9322,-0.995,0.8637,645,795,675,0.9837499670000001,635,-1,-1,-1,-1,-1,-1,350000,01-02-2014 00:00,present,system engineer,Pune,m,25-01-1991 00:00,80.53,state board,2008,80.5,state board,7591,2.0,B.Tech/B.E.,information technology,58.61,7591,0,Maharashtra,2013.0
1015,201202016,0.1282,-0.9531,0.1637,0.653,0.2889,430,370,450,0.557389506,-1,388,-1,-1,420,-1,-1,200000,01-12-2014 00:00,01-05-2015 00:00,sales engineer,Noida,m,24-07-1991 00:00,73.0,cbse,2009,64.0,cbse,8088,2.0,B.Tech/B.E.,electronics and electrical engineering,61.0,8088,0,Uttar Pradesh,2014.0
1016,201202017,-1.308,-0.4536,0.01,0.1459,-1.0524,465,415,485,-1.0,-1,-1,-1,-1,-1,-1,-1,325000,01-07-2013 00:00,present,assistant manager,Ludhiana,m,26-12-1990 00:00,81.9,cbse,2008,72.0,cbse,2096,2.0,B.Tech/B.E.,information technology,71.9,2096,0,Punjab,2012.0
1017,201202018,1.1336,1.2114,0.7785,-0.3612,0.6721,545,395,465,0.81941653,505,-1,-1,-1,-1,-1,-1,120000,01-02-2014 00:00,01-08-2014 00:00,web developer,New Delhi ,m,24-10-1992 00:00,63.6,cbse,2010,53.6,cbse,10237,2.0,B.Tech/B.E.,computer science & engineering,60.0,10237,0,Uttar Pradesh,2014.0
1018,201202019,0.3555,-1.5273,0.8171,2.2949,0.6603,505,615,605,0.864685413,525,-1,-1,-1,-1,-1,-1,500000,01-03-2011 00:00,01-04-2015 00:00,software engineer,Hyderabad,m,21-08-1986 00:00,72.5,0,2004,72.4,0,3825,2.0,MCA,computer application,77.43,3825,0,Andhra Pradesh,2010.0
1019,201202020,-0.4173,0.5008,0.5269,0.1798,-0.1295,485,415,615,0.793580615,495,-1,-1,-1,-1,-1,-1,385000,01-09-2012 00:00,01-04-2015 00:00,software developer,Mumbai,f,11-01-1990 00:00,84.0,cbse,2008,,cbse,6093,2.0,B.Tech/B.E.,computer engineering,75.99,6093,0,Uttar Pradesh,2012.0
1020,201202021,1.9011,0.2668,0.3817,-0.9953,0.3444,575,505,565,0.81941653,505,-1,-1,-1,-1,-1,-1,320000,01-07-2014 00:00,present,java developer,Pune,m,29-04-1992 00:00,66.16,up board,2008,58.4,up board,6961,2.0,B.Tech/B.E.,information technology,65.9,6961,0,Uttar Pradesh,2013.0
1021,201202022,-0.1082,0.8518,-0.1626,-0.7603,-0.2875,455,565,404,0.9014895709999999,545,-1,-1,-1,-1,-1,-1,360000,01-06-2013 00:00,01-06-2015 00:00,java software engineer,Bangalore,m,31-12-1989 00:00,81.6,cbse,2007,74.6,cbse,5106,2.0,B.Tech/B.E.,information technology,77.1,5106,0,Karnataka,2012.0
1022,201202023,0.5591,0.2124,0.3174,0.5262,-0.2859,275,415,310,0.08005528099999999,315,-1,253,-1,-1,-1,-1,120000,01-10-2014 00:00,01-09-2015 00:00,web developer,Hyderabad,f,01-06-1990 00:00,59.0,state board,2007,69.0,state board,5722,2.0,MCA,computer application,74.0,5722,0,Andhra Pradesh,2014.0
1023,201202024,0.1282,-0.6201,-0.7585,-0.4879,0.0973,405,450,500,0.356536488,455,-1,346,-1,-1,-1,-1,325000,01-02-2014 00:00,01-07-2014 00:00,system engineer,-1,f,10-06-1990 00:00,86.5,cbse,2008,63.4,cbse,9663,2.0,B.Tech/B.E.,information technology,68.89,9663,1,Delhi,2013.0
1024,201202025,0.0464,1.2028,1.2525,0.8848,1.2923,435,545,455,0.377551419,375,-1,-1,-1,-1,-1,-1,240000,01-12-2012 00:00,01-06-2014 00:00,asp.net developer,Bangalore,m,07-06-1990 00:00,68.0,cbse,2008,61.0,cbse,2096,2.0,B.Tech/B.E.,computer engineering,55.0,2096,0,Punjab,2012.0
1025,201202026,0.2718,0.3789,0.1637,-0.8682,-0.6692,560,370,370,0.649389715,-1,356,346,-1,-1,-1,-1,110000,01-04-2014 00:00,01-07-2014 00:00,quality controller,pune,m,15-07-1991 00:00,72.0,cbse,2009,60.0,cbse,1970,2.0,B.Tech/B.E.,electronics engineering,62.5,1970,0,Maharashtra,2013.0
1026,201202027,0.8463,1.7109,1.2396,-1.3753,1.4386,500,360,510,0.356536488,405,-1,346,-1,-1,-1,-1,300000,01-01-2015 00:00,present,business analyst,Gurgaon,f,17-03-1993 00:00,72.0,cbse,2010,60.0,cbse,1662,2.0,B.Tech/B.E.,computer science & engineering,72.5,1662,0,Uttar Pradesh,2014.0
1027,201202028,-0.0154,1.0449,-0.1437,-0.4879,0.8637,465,470,475,0.144789889,485,-1,284,-1,-1,-1,-1,220000,01-12-2014 00:00,01-04-2015 00:00,customer service representative,Hyderabad,f,29-01-1992 00:00,83.5,board of ssc,2009,83.8,board of intermediate,8046,2.0,B.Tech/B.E.,computer science & engineering,71.7,8046,1,Telangana,2013.0
1028,201202029,1.3215,0.3448,-0.4891,-1.2303,0.3444,375,555,555,0.670743151,455,-1,-1,-1,-1,-1,-1,415000,01-08-2013 00:00,present,systems engineer,Bangalore,m,09-08-1990 00:00,79.86,kseeb,2008,78.86,dpue,3678,2.0,B.Tech/B.E.,computer engineering,74.44,3678,0,Karnataka,2012.0
1029,201202030,-0.5719,1.0858,-0.9245,0.062229999999999994,0.1864,415,575,405,0.987207086,645,-1,-1,-1,-1,-1,-1,300000,01-04-2013 00:00,01-04-2015 00:00,java developer,Coimbatore,f,10-09-1990 00:00,93.5,0,2008,95.3,0,4714,2.0,B.Tech/B.E.,computer engineering,92.3,4714,0,Tamil Nadu,2012.0
1030,201202031,-0.1082,-0.5913,-0.1988,-0.0552,-0.2875,395,285,475,0.995265706,-1,533,-1,-1,-1,-1,-1,300000,01-08-2011 00:00,present,maintenance engineer,Muzaffarnagar,m,18-04-1990 00:00,62.5,up board,2007,68.0,up board,1662,2.0,B.Tech/B.E.,electronics and electrical engineering,74.0,1662,0,Uttar Pradesh,2011.0
1031,201202032,-0.0154,0.8784,-0.7585,0.3995,-0.4776,570,395,475,0.356536488,475,-1,346,-1,-1,-1,-1,345000,01-02-2015 00:00,present,java developer,Gurgaon,m,30-01-1992 00:00,74.8,cbse,2009,68.0,cbse,1725,2.0,B.Tech/B.E.,information technology,69.0,1725,0,Sikkim,2014.0
1032,201202033,-1.8083,-0.2793,-0.344,-0.5253,-1.0774,535,465,515,0.600057182,435,-1,-1,-1,-1,-1,-1,515000,01-01-2011 00:00,present,senior software developer,Mumbai,f,20-06-1989 00:00,84.0,0,2006,86.0,0,2019,2.0,B.Tech/B.E.,computer engineering,64.0,2019,1,Maharashtra,2010.0
1033,201202034,-0.8772,-0.4536,0.6248,0.7798,-0.8608,485,495,575,0.976292561,-1,484,-1,-1,-1,420,-1,120000,01-09-2014 00:00,01-01-2015 00:00,client services associate,-1,m,13-08-1989 00:00,57.0,cbse,2009,64.0,nios,9726,2.0,B.Tech/B.E.,electronics and communication engineering,65.8,9726,0,Uttar Pradesh,2013.0
1034,201202035,-0.0154,0.3789,0.1637,-0.6147,-0.2859,640,625,585,0.88162007,475,420,-1,-1,-1,-1,-1,400000,01-09-2014 00:00,present,graduate engineer trainee,Pune ,m,22-04-1992 00:00,73.2,cbse,2010,72.0,cbse,4609,2.0,B.Tech/B.E.,electronics and communication engineering,82.5,4609,0,West Bengal,2014.0
1035,201202036,-1.1901,-0.4353,0.8171,0.8848,0.6603,455,535,555,0.952245573,585,-1,-1,-1,-1,-1,-1,860000,01-04-2010 00:00,01-03-2015 00:00,senior software engineer,bangalore,m,22-10-1987 00:00,60.0,0,2005,76.44,0,5890,2.0,B.Tech/B.E.,computer engineering,71.22,5890,0,Madhya Pradesh,2009.0
1036,201202037,0.8192,-0.7473,-0.0537,-0.7603,0.3049,385,405,465,0.563267824,425,-1,-1,-1,-1,-1,-1,100000,01-12-2012 00:00,present,mis executive,BHOPAL,m,16-05-1989 00:00,71.4,0,2008,78.66,0,8564,2.0,B.Tech/B.E.,computer engineering,68.0,8564,0,Madhya Pradesh,2012.0
1037,201202038,0.9737,0.6178,-0.7068,-0.17277,0.3444,435,575,415,-1.0,-1,-1,-1,-1,-1,-1,-1,520000,01-12-2011 00:00,01-08-2014 00:00,oracle dba,Gurgoan,m,05-02-1991 00:00,69.5,up board,2008,64.4,up board,1725,2.0,MCA,computer application,68.0,1725,0,Sikkim,2013.0
1038,201202039,-1.3447,-1.0593,-1.3599,0.8848,-0.9194,415,525,615,0.635978756,445,-1,-1,-1,-1,-1,-1,800000,01-03-2010 00:00,present,qa analyst,New Delhi,m,07-12-1987 00:00,70.2,0,2005,75.6,0,1452,1.0,B.Tech/B.E.,information technology,68.93,1452,1,Delhi,2009.0
1039,201202040,0.2718,0.2124,0.3174,0.1459,-1.0524,455,510,500,0.952245573,585,-1,-1,-1,-1,-1,-1,325000,01-02-2015 00:00,01-05-2015 00:00,software development engineer,Chennai,f,25-09-1992 00:00,61.0,state board,2010,61.0,state board,3370,2.0,B.Tech/B.E.,information technology,75.0,3370,1,Telangana,2014.0
1040,201202041,1.3215,0.6568,0.672,-0.0846,-0.9194,385,445,275,0.563267824,425,-1,-1,-1,-1,-1,-1,480000,01-05-2013 00:00,present,software developer,Pune,m,27-07-1990 00:00,80.93,maharashtra state board pune,2009,79.83,msbte pune,5834,2.0,B.Tech/B.E.,computer engineering,61.93,5834,0,Maharashtra,2012.0
1041,201202042,0.4155,1.2114,0.4711,-0.4879,0.2889,490,435,560,0.08005528099999999,425,-1,253,-1,-1,-1,-1,320000,01-07-2014 00:00,present,system engineer,Bangalore,f,14-05-1992 00:00,82.7,state board,2010,91.0,state board,9082,2.0,B.Tech/B.E.,computer science & engineering,73.0,9082,0,Andhra Pradesh,2014.0
1042,201202043,-1.5953,-0.9531,-0.2974,-1.2486,-0.6692,545,520,390,0.725984148,375,-1,-1,438,-1,-1,-1,145000,01-02-2015 00:00,present,graduate engineer trainee,Gagret,m,20-05-1993 00:00,82.3,state board,2011,73.2,state board,10776,2.0,B.Tech/B.E.,mechanical engineering,71.1,10776,0,Punjab,2015.0
1043,201202044,0.2718,0.7119,0.3174,-0.1076,1.4386,545,505,595,0.356536488,555,-1,346,-1,-1,-1,-1,360000,01-08-2014 00:00,present,software developer,Bangalore,m,22-05-1991 00:00,79.29,icse,2009,68.67,cbse,5869,2.0,B.Tech/B.E.,computer science & engineering,76.0,5869,0,Tamil Nadu,2013.0
1044,201202045,0.9737,-0.5523,0.9259999999999999,0.53233,0.1864,555,625,595,0.0587928,555,200,-1,-1,-1,-1,-1,500000,01-11-2012 00:00,present,game developer,Bangalore,m,17-12-1990 00:00,90.4,0,2009,97.5,0,4714,2.0,B.Tech/B.E.,electronics and communication engineering,87.1,4714,0,Tamil Nadu,2012.0
1045,201202046,0.8463,0.8784,1.7007,-0.4879,0.0973,625,525,635,0.493596387,435,324,-1,-1,-1,-1,-1,400000,01-11-2014 00:00,present,operations analyst,New Delhi,m,23-09-1991 00:00,80.6,icse,2009,80.7,icse,1592,2.0,B.Tech/B.E.,electronics and communication engineering,72.5,1592,0,Uttar Pradesh,2014.0
1046,201202047,-0.7264,0.6568,-2.2308,-0.5253,0.0284,475,585,615,0.229481755,-1,266,-1,-1,-1,-1,-1,300000,01-08-2011 00:00,01-02-2013 00:00,system engineer,Chennai,m,12-02-1990 00:00,81.5,wbbse,2007,72.0,wbchse,3993,2.0,B.Tech/B.E.,electrical engineering,75.1,3993,1,West Bengal,2011.0
1047,201202048,-0.7335,-0.9531,0.6248,0.0192,-1.8189,615,520,695,0.864685413,525,-1,-1,-1,-1,-1,-1,400000,01-07-2014 00:00,present,software developer,Noida,m,24-09-1991 00:00,90.4,cbse,2010,82.6,cbse,1571,2.0,B.Tech/B.E.,information technology,75.8,1571,0,Uttar Pradesh,2014.0
1048,201202049,1.2828,0.1888,-1.3599,2.0599,-0.2875,425,445,505,0.88162007,-1,420,-1,-1,-1,-1,-1,200000,01-12-2014 00:00,present,digital marketing specialist,"Indirapuram, Ghaziabad",m,16-06-1992 00:00,84.0,cbse,2010,77.4,cbse,6961,2.0,B.Tech/B.E.,electronics and instrumentation engineering,72.3,6961,0,Uttar Pradesh,2014.0
1049,201202050,0.2718,0.5454,-1.2196,-1.5021,-1.244,650,620,765,0.911395278,645,-1,500,-1,-1,-1,-1,800000,01-07-2014 00:00,01-04-2015 00:00,software engineer,Bangalore,f,11-01-1993 00:00,93.0,cbse,2010,88.0,cbse,1977,2.0,B.Tech/B.E.,computer engineering,81.9,1977,0,Jharkhand,2014.0
1050,201202051,-1.1901,0.1888,0.9623,-0.1727,-0.7615,385,425,435,0.81941653,505,-1,-1,-1,-1,-1,-1,145000,01-10-2011 00:00,01-11-2013 00:00,software developer,Coimbatore,m,16-12-1986 00:00,,0,2004,76.0,0,3566,2.0,MCA,computer application,77.0,3566,0,Tamil Nadu,2011.0
1051,201202052,0.3555,0.5008,-0.344,-0.4078,-0.1295,425,345,365,0.34231490000000003,365,-1,-1,-1,-1,-1,-1,180000,01-12-2011 00:00,01-01-2013 00:00,technical recruiter,Noida,m,25-09-1990 00:00,72.0,0,2006,71.6,0,8515,2.0,B.Tech/B.E.,computer engineering,62.0,8515,0,Uttar Pradesh,2011.0
1052,201202053,-0.0154,0.2124,-1.527,-2.3895,-0.6692,570,580,705,0.9967444870000001,565,-1,623,-1,-1,-1,-1,370000,01-03-2014 00:00,present,software engineer,Noida,f,05-11-1991 00:00,86.6,cbse,2009,84.6,cbse,1487,2.0,B.Tech/B.E.,computer science & engineering,76.08,1487,1,Delhi,2013.0
1053,201202054,1.0896,1.2808,-0.1988,-0.4371,0.0284,535,585,705,0.979521744,625,-1,-1,-1,-1,-1,-1,350000,01-06-2012 00:00,01-10-2013 00:00,systems analyst,Chennai,m,09-05-1989 00:00,79.0,cbse,2007,74.0,cbse,1508,1.0,B.Tech/B.E.,information technology,80.0,1508,1,Delhi,2012.0
